elapsed.time,key_resp.keys,key_resp.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,instrAXCPTLoop.thisRepN,instrAXCPTLoop.thisTrialN,instrAXCPTLoop.thisN,instrAXCPTLoop.thisIndex,instrAXCPTLoop.ran,AXCPT_resp.keys,AXCPT_resp.corr,AXCPT_resp.rt,AXCPTtrialsLoop.thisRepN,AXCPTtrialsLoop.thisTrialN,AXCPTtrialsLoop.thisN,AXCPTtrialsLoop.thisIndex,AXCPTtrialsLoop.ran,trialNumber,trial,cueType,probeType,trialType,corrResponse,break1.duration,restBreak1_key_resp.keys,restBreak1_key_resp.rt,key_resp_3.keys,key_resp_3.rt,instrNBackLoop.thisRepN,instrNBackLoop.thisTrialN,instrNBackLoop.thisN,instrNBackLoop.thisIndex,instrNBackLoop.ran,NBack_resp_1.keys,NBackTargetLoop.thisRepN,NBackTargetLoop.thisTrialN,NBackTargetLoop.thisN,NBackTargetLoop.thisIndex,NBackTargetLoop.ran,NBack_resp_2.keys,NBack_resp_2.corr,NBack_resp_2.rt,NBackTrialsLoop.thisRepN,NBackTrialsLoop.thisTrialN,NBackTrialsLoop.thisN,NBackTrialsLoop.thisIndex,NBackTrialsLoop.ran,break2.duration,restBreak2_key_resp.keys,restBreak2_key_resp.rt,key_resp_4.keys,key_resp_4.rt,instrSearchLoop.thisRepN,instrSearchLoop.thisTrialN,instrSearchLoop.thisN,instrSearchLoop.thisIndex,instrSearchLoop.ran,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,searchLoop.thisRepN,searchLoop.thisTrialN,searchLoop.thisN,searchLoop.thisIndex,searchLoop.ran,cond,targetLetter,break3.duration,restBreak3_key_resp.keys,restBreak3_key_resp.rt,key_resp_5.keys,key_resp_5.rt,instrMentRotaLoop.thisRepN,instrMentRotaLoop.thisTrialN,instrMentRotaLoop.thisN,instrMentRotaLoop.thisIndex,instrMentRotaLoop.ran,MROT_resp.keys,MROT_resp.corr,MROT_resp.rt,mentRotTrialsLooop.thisRepN,mentRotTrialsLooop.thisTrialN,mentRotTrialsLooop.thisN,mentRotTrialsLooop.thisIndex,mentRotTrialsLooop.ran,imagefile,orientation,end_resp.keys,end_resp.rt
969.813,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,2.434,3,6,36,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
974.482,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.133,3,7,37,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
978.855,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.902,3,8,38,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,2.306,3,9,39,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
986.536,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.345,4,0,40,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
991.12,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.311,4,1,41,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
994.672,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.912,4,2,42,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
997.823,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.912,4,3,43,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1001.974,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.162,4,4,44,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1005.362,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.685,4,5,45,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1010.294,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.511,4,6,46,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1014.045,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.683,4,7,47,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1016.963,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.86,4,8,48,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1021.04,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.894,4,9,49,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1025.183,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.991,5,0,50,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1029.394,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.862,5,1,51,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1033.478,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.013,5,2,52,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1037.721,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.746,5,3,53,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1040.705,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.908,5,4,54,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1044.824,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.924,5,5,55,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1047.975,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.875,5,6,56,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1051.086,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.926,5,7,57,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1054.261,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.093,5,8,58,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1058.579,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.852,5,9,59,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1061.662,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.331,6,0,60,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1065.231,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.449,6,1,61,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1068.912,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.717,6,2,62,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1071.866,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.493,6,3,63,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1076.592,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.421,6,4,64,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1080.253,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.829,6,5,65,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1084.322,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.714,6,6,66,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1087.272,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.07,6,7,67,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1090.573,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.596,6,8,68,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1094.409,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.7,6,9,69,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1098.343,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.629,7,0,70,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1102.212,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.601,7,1,71,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1106.046,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.192,7,2,72,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1109.463,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.918,7,3,73,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1112.615,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.714,7,4,74,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1115.561,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.656,7,5,75,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1119.451,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.246,7,6,76,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1123.92,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.942,7,7,77,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1151.406,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.937,right,6.904,right,18.509,0,0,0,0,1,,,,,,,,,,,,
1164.79,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,13.308,1,0,1,0,1,,,,,,,,,,,,
1182.907,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,18.063,2,0,2,0,1,,,,,,,,,,,,
1198.947,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,15.984,3,0,3,0,1,,,,,,,,,,,,
1210.116,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,11.11,4,0,4,0,1,,,,,,,,,,,,
1211.635,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.31,0,0,0,82,1,43_100.jpg,100,,
1217.169,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.941,0,1,1,11,1,8_100_R.jpg,100,,
1223.338,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.577,0,2,2,71,1,31_50_R.jpg,50,,
1229.138,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.424,0,3,3,95,1,48_50_R.jpg,50,,
1233.779,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.882,0,4,4,31,1,21_50_R.jpg,50,,
1237.889,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.709,0,5,5,73,1,39_0_R.jpg,0,,
1241.827,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.525,0,6,6,10,1,8_100.jpg,100,,
1245.563,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.943,0,7,7,41,1,25_0_R.jpg,0,,
1249.731,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.53,0,8,8,70,1,31_50.jpg,50,,
1255.464,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,2.819,0,9,9,29,1,21_150_R.jpg,150,,
1260.502,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.511,0,10,10,23,1,19_50_R.jpg,50,,
1266.237,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1.56,0,11,11,3,1,1_100_R.jpg,100,,
1270.022,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,5.858,0,12,12,53,1,29_150_R.jpg,150,,
1278.108,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.642,0,13,13,89,1,48_0_R.jpg,0,,
1281.976,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.111,0,14,14,72,1,39_0.jpg,0,,
1286.311,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,4.645,0,15,15,67,1,31_100_R.jpg,100,,
1293.181,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.891,0,16,16,76,1,39_150.jpg,150,,
1298.295,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,6.085,0,17,17,35,1,23_100_R.jpg,100,,
1306.601,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,7.166,0,18,18,91,1,48_100_R.jpg,100,,
1315.988,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,5.029,0,19,19,4,1,1_150.jpg,150,,
1323.241,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.94,0,20,20,32,1,23_0.jpg,0,,
1327.393,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,4.144,0,21,21,77,1,39_150_R.jpg,150,,
1333.762,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,6.165,0,22,22,46,1,25_50.jpg,50,,
1342.148,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,6.496,0,23,23,68,1,31_150.jpg,150,,
1350.867,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,5.317,0,24,24,12,1,8_150.jpg,150,,
1358.393,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,6.542,0,25,25,59,1,30_100_R.jpg,100,,
1367.157,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.041,0,26,26,18,1,19_100.jpg,100,,
1372.426,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,6.663,0,27,27,69,1,31_150_R.jpg,150,,
1381.306,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.775,0,28,28,85,1,43_150_R.jpg,150,,
1387.298,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,29,29,42,1,25_100.jpg,100,,
1397.001,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.867,0,30,30,64,1,31_0.jpg,0,,
1401.069,,,,,,,,J,2024-01-19_11h29.52.711,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,3.523,0,31,31,44,1,25_150.jpg,150,,
